0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
99,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
98,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
97,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
96,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
95,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
94,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
93,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
92,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
91,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
90,0.04913976,0.05605581,0.05786074,0.05939113,0.06057648,0.06156618,0.06201388,0.06238069,0.062934,0.06339656,0.1623561,0.1657854,0.1695951,0.1730461,0.1730461,0.1769225,0.1797865,0.18066,0.1837311,0.1878222,0.1886514,0.1920285,0.1924625,0.1960832,0.1960832,0.1969583,0.200691,0.2009737,0.2048841,0.2055028,0.2096007,0.2100395,0.2102317,0.2144407,0.2152449,0.2150179,0.219912,0.219912,0.2241281,0.2241281,0.2241281,0.2288525,0.2288525,0.2288525,0.232629,0.232629,0.232629,0.232629,0.2374886,0.2374886,0.2374886,0.2422871,0.2415885,0.2415885,0.2464779,0.2457739,0.2457739,0.25079,0.25079,0.2502603,0.2553373,0.2553373,0.2553373,0.2589491,0.2589491,0.2589491,0.2639817,0.2639817,0.2639817,0.2672949,0.2672949,0.2672949,0.2721923,0.2721923,0.2777141,0.2761441,0.281754,0.2784457,0.2859161,0.2914568,0.8381427,0.8381427,0.8381427,0.8381427,0.8381427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8400817,0.8400817,0.8400817,0.8400817,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.07335141
